country,year,word,n.x,total.x,idf.x,tf_idf.x,context.x,tf.x,n.y,total.y,idf.y,tf_idf.y,context.y,tf.y,sentiment
USA,1985,revolution,7,1827,-3.120895416507997,-6.540681279844068e-5,SOTU,2.0957707346574613e-5,10,2395,-3.120895416507997,-9.34383039977724e-5,UNGD,2.9939581923678016e-5,moral
USA,1985,spending,7,1827,-3.1849742731925192,-6.6749758723938e-5,SOTU,2.0957707346574613e-5,2,2395,-3.1849742731925192,-1.9071359635410855e-5,UNGD,5.987916384735603e-6,economic
USA,1988,arms,7,1956,-3.9019726695746444,-8.177640128327789e-5,SOTU,2.0957707346574613e-5,7,1959,-3.9019726695746444,-8.177640128327789e-5,UNGD,2.0957707346574613e-5,security
USA,1988,democracy,7,1956,-3.867722746531566,-8.105860141949835e-5,SOTU,2.0957707346574613e-5,1,1959,-3.867722746531566,-1.1579800202785477e-5,UNGD,2.9939581923678016e-6,moral
USA,1988,life,7,1956,-4.255612709818223,-8.918788575273368e-5,SOTU,2.0957707346574613e-5,2,1959,-4.255612709818223,-2.548225307220962e-5,UNGD,5.987916384735603e-6,moral
USA,1988,nuclear,7,1956,-3.8781214537524646,-8.127653448221665e-5,SOTU,2.0957707346574613e-5,8,1959,-3.8781214537524646,-9.288746797967616e-5,UNGD,2.3951665538942413e-5,security
USA,1989,security,7,1888,-4.400603020246817,-9.222655024678514e-5,SOTU,2.0957707346574613e-5,2,1356,-4.400603020246817,-2.6350442927652895e-5,UNGD,5.987916384735603e-6,security
USA,1990,children,7,1416,-3.8781214537524646,-8.127653448221665e-5,SOTU,2.0957707346574613e-5,1,1109,-3.8781214537524646,-1.161093349745952e-5,UNGD,2.9939581923678016e-6,moral
USA,1990,freedom,7,1416,-4.051784947803305,-8.491612316731776e-5,SOTU,2.0957707346574613e-5,3,1109,-4.051784947803305,-3.639262421456475e-5,UNGD,8.981874577103405e-6,moral
USA,1991,economic,7,1524,-4.422848629194137,-9.269276720884941e-5,SOTU,2.0957707346574613e-5,4,1144,-4.422848629194137,-5.296729554791395e-5,UNGD,1.1975832769471206e-5,economic
USA,1992,future,7,1707,-4.292739943847116,-8.9965987458099e-5,SOTU,2.0957707346574613e-5,4,1505,-4.292739943847116,-5.140913569034228e-5,UNGD,1.1975832769471206e-5,moral
USA,1994,democracy,7,2756,-3.867722746531566,-8.105860141949835e-5,SOTU,2.0957707346574613e-5,10,1338,-3.867722746531566,-1.1579800202785476e-4,UNGD,2.9939581923678016e-5,moral
USA,1994,drugs,7,2756,-2.7300291078209855,-5.7215151089342406e-5,SOTU,2.0957707346574613e-5,1,1338,-2.7300291078209855,-8.1735930127632e-6,UNGD,2.9939581923678016e-6,security
USA,1994,future,7,2756,-4.292739943847116,-8.9965987458099e-5,SOTU,2.0957707346574613e-5,3,1338,-4.292739943847116,-3.855685176775671e-5,UNGD,8.981874577103405e-6,moral
USA,1995,community,7,3073,-4.267363726353742,-8.943416011830983e-5,SOTU,2.0957707346574613e-5,8,1512,-4.267363726353742,-1.0221046870663981e-4,UNGD,2.3951665538942413e-5,moral
USA,1995,freedom,7,3073,-4.051784947803305,-8.491612316731776e-5,SOTU,2.0957707346574613e-5,1,1512,-4.051784947803305,-1.213087473818825e-5,UNGD,2.9939581923678016e-6,moral
USA,1995,money,7,3073,-3.597312260588446,-7.53914175916574e-5,SOTU,2.0957707346574613e-5,5,1512,-3.597312260588446,-5.385101256546957e-5,UNGD,1.4969790961839008e-5,economic
USA,1996,environment,7,2382,-3.7689221617874726,-7.898796767876119e-5,SOTU,2.0957707346574613e-5,1,1139,-3.7689221617874726,-1.1283995382680169e-5,UNGD,2.9939581923678016e-6,environmental
USA,1997,war,7,2697,-4.265024544000569,-8.938513621912177e-5,SOTU,2.0957707346574613e-5,5,1304,-4.265024544000569,-6.384652587080126e-5,UNGD,1.4969790961839008e-5,security
USA,1998,peace,7,2883,-4.396504653854535,-9.214065788333667e-5,SOTU,2.0957707346574613e-5,13,1054,-4.396504653854535,-1.7111836464048238e-4,UNGD,3.8921456500781426e-5,security
USA,2000,crime,7,3166,-3.4446824936018943,-7.219264760277738e-5,SOTU,2.0957707346574613e-5,1,1029,-3.4446824936018943,-1.0313235371825338e-5,UNGD,2.9939581923678016e-6,security
USA,2000,security,7,3166,-4.400603020246817,-9.222655024678514e-5,SOTU,2.0957707346574613e-5,8,1029,-4.400603020246817,-1.0540177171061158e-4,UNGD,2.3951665538942413e-5,security
USA,2000,women,7,3166,-3.7416300194994654,-7.841598694782806e-5,SOTU,2.0957707346574613e-5,4,1029,-3.7416300194994654,-4.4809135398758886e-5,UNGD,1.1975832769471206e-5,moral
USA,2003,children,7,2342,-3.8781214537524646,-8.127653448221665e-5,SOTU,2.0957707346574613e-5,6,1253,-3.8781214537524646,-6.966560098475712e-5,UNGD,1.796374915420681e-5,moral
USA,2003,terrorists,7,2342,-2.793208009442517,-5.853923602000449e-5,SOTU,2.0957707346574613e-5,9,1253,-2.793208009442517,-7.526473202572006e-5,UNGD,2.6945623731310216e-5,security
USA,2005,liberty,7,2159,-3.0524276172305362,-6.397188469851964e-5,SOTU,2.0957707346574613e-5,4,790,-3.0524276172305362,-3.655536268486837e-5,UNGD,1.1975832769471206e-5,moral
USA,2005,money,7,2159,-3.597312260588446,-7.53914175916574e-5,SOTU,2.0957707346574613e-5,1,790,-3.597312260588446,-1.0770202513093914e-5,UNGD,2.9939581923678016e-6,economic
USA,2006,children,7,2303,-3.8781214537524646,-8.127653448221665e-5,SOTU,2.0957707346574613e-5,1,1163,-3.8781214537524646,-1.161093349745952e-5,UNGD,2.9939581923678016e-6,moral
USA,2006,future,7,2303,-4.292739943847116,-8.9965987458099e-5,SOTU,2.0957707346574613e-5,8,1163,-4.292739943847116,-1.0281827138068456e-4,UNGD,2.3951665538942413e-5,moral
USA,2006,human,7,2303,-4.269697449699962,-8.948306960922778e-5,SOTU,2.0957707346574613e-5,2,1163,-4.269697449699962,-2.5566591316922218e-5,UNGD,5.987916384735603e-6,moral
USA,2006,women,7,2303,-3.7416300194994654,-7.841598694782806e-5,SOTU,2.0957707346574613e-5,6,1163,-3.7416300194994654,-6.721370309813833e-5,UNGD,1.796374915420681e-5,moral
USA,2007,economy,7,2276,-4.148411783492376,-8.694120011151486e-5,SOTU,2.0957707346574613e-5,2,1141,-4.148411783492376,-2.4840342889004245e-5,UNGD,5.987916384735603e-6,economic
USA,2007,life,7,2276,-4.255612709818223,-8.918788575273368e-5,SOTU,2.0957707346574613e-5,1,1141,-4.255612709818223,-1.274112653610481e-5,UNGD,2.9939581923678016e-6,moral
USA,2008,fight,7,2471,-3.7992275112828016,-7.962309832451996e-5,SOTU,2.0957707346574613e-5,6,1304,-3.7992275112828016,-6.824836999244567e-5,UNGD,1.796374915420681e-5,security
USA,2008,fighting,7,2471,-3.417726683613366,-7.162771562574793e-5,SOTU,2.0957707346574613e-5,3,1304,-3.417726683613366,-3.069759241103483e-5,UNGD,8.981874577103405e-6,security
USA,2008,health,7,2471,-3.915350795520821,-8.205677613170346e-5,SOTU,2.0957707346574613e-5,1,1304,-3.915350795520821,-1.1722396590243351e-5,UNGD,2.9939581923678016e-6,environmental
USA,2008,life,7,2471,-4.255612709818223,-8.918788575273368e-5,SOTU,2.0957707346574613e-5,4,1304,-4.255612709818223,-5.096450614441924e-5,UNGD,1.1975832769471206e-5,moral
USA,2008,trade,7,2471,-4.1404857182199555,-8.677508795512563e-5,SOTU,2.0957707346574613e-5,3,1304,-4.1404857182199555,-3.718932340933955e-5,UNGD,8.981874577103405e-6,economic
USA,2011,children,7,2520,-3.8781214537524646,-8.127653448221665e-5,SOTU,2.0957707346574613e-5,9,1760,-3.8781214537524646,-1.0449840147713569e-4,UNGD,2.6945623731310216e-5,moral
USA,2011,economy,7,2520,-4.148411783492376,-8.694120011151486e-5,SOTU,2.0957707346574613e-5,3,1760,-4.148411783492376,-3.726051433350637e-5,UNGD,8.981874577103405e-6,economic
USA,2011,health,7,2520,-3.915350795520821,-8.205677613170346e-5,SOTU,2.0957707346574613e-5,5,1760,-3.915350795520821,-5.861198295121676e-5,UNGD,1.4969790961839008e-5,environmental
USA,2012,future,7,2710,-4.292739943847116,-8.9965987458099e-5,SOTU,2.0957707346574613e-5,11,1560,-4.292739943847116,-1.4137512314844127e-4,UNGD,3.293354011604582e-5,moral
USA,2013,children,7,2643,-3.8781214537524646,-8.127653448221665e-5,SOTU,2.0957707346574613e-5,6,2258,-3.8781214537524646,-6.966560098475712e-5,UNGD,1.796374915420681e-5,moral
USA,2013,women,7,2643,-3.7416300194994654,-7.841598694782806e-5,SOTU,2.0957707346574613e-5,3,2258,-3.7416300194994654,-3.360685154906916e-5,UNGD,8.981874577103405e-6,moral
USA,2014,college,7,2704,-2.4849066497880004,-5.207794634981408e-5,SOTU,2.0957707346574613e-5,1,1796,-2.4849066497880004,-7.4397066214020115e-6,UNGD,2.9939581923678016e-6,economic
USA,2014,community,7,2704,-4.267363726353742,-8.943416011830983e-5,SOTU,2.0957707346574613e-5,3,1796,-4.267363726353742,-3.8328925764989925e-5,UNGD,8.981874577103405e-6,moral
USA,2014,war,7,2704,-4.265024544000569,-8.938513621912177e-5,SOTU,2.0957707346574613e-5,19,1796,-4.265024544000569,-2.426167983090448e-4,UNGD,5.688520565498823e-5,security
USA,2015,community,7,2550,-4.267363726353742,-8.943416011830983e-5,SOTU,2.0957707346574613e-5,3,1852,-4.267363726353742,-3.8328925764989925e-5,UNGD,8.981874577103405e-6,moral
USA,2015,family,7,2550,-3.5742165457937967,-7.49073843600312e-5,SOTU,2.0957707346574613e-5,1,1852,-3.5742165457937967,-1.0701054908575884e-5,UNGD,2.9939581923678016e-6,moral
USA,2016,energy,7,1999,-3.8322580369592836,-8.031534241515118e-5,SOTU,2.0957707346574613e-5,1,2146,-3.8322580369592836,-1.1473620345021596e-5,UNGD,2.9939581923678016e-6,economic
USA,2016,war,7,1999,-4.265024544000569,-8.938513621912177e-5,SOTU,2.0957707346574613e-5,12,2146,-4.265024544000569,-1.5323166208992302e-4,UNGD,3.592749830841362e-5,security
USA,2017,companies,7,2014,-3.0204248861443626,-6.33011808261245e-5,SOTU,2.0957707346574613e-5,1,1934,-3.0204248861443626,-9.043025832303498e-6,UNGD,2.9939581923678016e-6,economic
ZAF,1994,women,7,2662,-3.7416300194994654,-2.37736317840576e-4,SOTU,6.353816828537714e-5,1,1093,-3.7416300194994654,-3.3962331120082285e-5,UNGD,9.076881183625307e-6,moral
ZAF,1995,human,7,2444,-4.269697449699962,-2.712887550866818e-4,SOTU,6.353816828537714e-5,7,1748,-4.269697449699962,-2.712887550866818e-4,UNGD,6.353816828537714e-5,moral
ZAF,1995,rights,7,2444,-4.248495242049359,-2.699416056489563e-4,SOTU,6.353816828537714e-5,8,1748,-4.248495242049359,-3.085046921702358e-4,UNGD,7.261504946900246e-5,moral
ZAF,1997,community,7,2516,-4.267363726353742,-2.7114047457997814e-4,SOTU,6.353816828537714e-5,6,1347,-4.267363726353742,-2.324061210685527e-4,UNGD,5.4461287101751836e-5,moral
ZAF,1998,life,7,2934,-4.255612709818223,-2.703938365138201e-4,SOTU,6.353816828537714e-5,4,1028,-4.255612709818223,-1.5451076372218294e-4,UNGD,3.630752473450123e-5,moral
ZAF,1998,poor,7,2934,-3.7689221617874726,-2.3947041057013985e-4,SOTU,6.353816828537714e-5,4,1028,-3.7689221617874726,-1.368402346115085e-4,UNGD,3.630752473450123e-5,economic
ZAF,1998,trade,7,2934,-4.1404857182199555,-2.6307887834746017e-4,SOTU,6.353816828537714e-5,1,1028,-4.1404857182199555,-3.7582696906780026e-5,UNGD,9.076881183625307e-6,economic
ZAF,1999,democratic,7,5061,-4.028323461124307,-2.5595229398084915e-4,SOTU,6.353816828537714e-5,6,903,-4.028323461124307,-2.1938768055501353e-4,UNGD,5.4461287101751836e-5,moral
ZAF,1999,violence,7,5061,-3.545778610473263,-2.252922780549409e-4,SOTU,6.353816828537714e-5,1,903,-3.545778610473263,-3.218461115070585e-5,UNGD,9.076881183625307e-6,security
ZAF,2000,trade,7,2482,-4.1404857182199555,-2.6307887834746017e-4,SOTU,6.353816828537714e-5,2,564,-4.1404857182199555,-7.516539381356005e-5,UNGD,1.8153762367250614e-5,economic
ZAF,2002,security,7,3427,-4.400603020246817,-2.796062552575812e-4,SOTU,6.353816828537714e-5,1,640,-4.400603020246817,-3.994375075108303e-5,UNGD,9.076881183625307e-6,security
ZAF,2004,children,7,5095,-3.8781214537524646,-2.4640873355965555e-4,SOTU,6.353816828537714e-5,2,856,-3.8781214537524646,-7.040249530275874e-5,UNGD,1.8153762367250614e-5,moral
ZAF,2004,violence,7,5095,-3.545778610473263,-2.252922780549409e-4,SOTU,6.353816828537714e-5,1,856,-3.545778610473263,-3.218461115070585e-5,UNGD,9.076881183625307e-6,security
ZAF,2005,crime,7,3885,-3.4446824936018943,-2.1886881596816973e-4,SOTU,6.353816828537714e-5,2,916,-3.4446824936018943,-6.253394741947708e-5,UNGD,1.8153762367250614e-5,security
ZAF,2005,poor,7,3885,-3.7689221617874726,-2.3947041057013985e-4,SOTU,6.353816828537714e-5,3,916,-3.7689221617874726,-1.0263017595863137e-4,UNGD,2.7230643550875918e-5,economic
ZAF,2006,poverty,7,3469,-3.951243718581427,-2.510547883277661e-4,SOTU,6.353816828537714e-5,7,830,-3.951243718581427,-2.510547883277661e-4,UNGD,6.353816828537714e-5,economic
ZAF,2007,economy,7,3122,-4.148411783492376,-2.635824860165801e-4,SOTU,6.353816828537714e-5,4,807,-4.148411783492376,-1.506185634380458e-4,UNGD,3.630752473450123e-5,economic
ZAF,2009,financial,7,5710,-3.9920657131016823,-2.536485430853388e-4,SOTU,6.353816828537714e-5,1,690,-3.9920657131016823,-3.6235506155048404e-5,UNGD,9.076881183625307e-6,economic
ZAF,2010,growth,7,1982,-4.127134385045092,-2.622305590933615e-4,SOTU,6.353816828537714e-5,1,798,-4.127134385045092,-3.7461508441908793e-5,UNGD,9.076881183625307e-6,economic
ZAF,2012,women,7,2628,-3.7416300194994654,-2.37736317840576e-4,SOTU,6.353816828537714e-5,2,972,-3.7416300194994654,-6.792466224016457e-5,UNGD,1.8153762367250614e-5,moral
ZAF,2013,economy,7,2783,-4.148411783492376,-2.635824860165801e-4,SOTU,6.353816828537714e-5,1,628,-4.148411783492376,-3.765464085951145e-5,UNGD,9.076881183625307e-6,economic
ZAF,2014,life,7,5048,-4.255612709818223,-2.703938365138201e-4,SOTU,6.353816828537714e-5,2,791,-4.255612709818223,-7.725538186109147e-5,UNGD,1.8153762367250614e-5,moral
ZAF,2015,financial,7,2698,-3.9920657131016823,-2.536485430853388e-4,SOTU,6.353816828537714e-5,1,1006,-3.9920657131016823,-3.6235506155048404e-5,UNGD,9.076881183625307e-6,economic
ZAF,2015,freedom,7,2698,-4.051784947803305,-2.5744299386968445e-4,SOTU,6.353816828537714e-5,5,1006,-4.051784947803305,-1.838878527640603e-4,UNGD,4.538440591812653e-5,moral
ZAF,2015,security,7,2698,-4.400603020246817,-2.796062552575812e-4,SOTU,6.353816828537714e-5,12,1006,-4.400603020246817,-4.793250090129963e-4,UNGD,1.0892257420350367e-4,security
ZAF,2017,energy,7,2766,-3.8322580369592836,-2.43494656065308e-4,SOTU,6.353816828537714e-5,1,861,-3.8322580369592836,-3.478495086647258e-5,UNGD,9.076881183625307e-6,economic
CHN,1977,fighting,6,9606,-3.417726683613366,-1.0965205681786931e-4,SOTU,3.208333110532423e-5,2,2880,-3.417726683613366,-3.655068560595644e-5,UNGD,1.0694443701774743e-5,security
CHN,1982,liberation,6,9245,-3.2255203675868693,-1.0348543794025664e-4,SOTU,3.208333110532423e-5,2,1782,-3.2255203675868693,-3.449514598008555e-5,UNGD,1.0694443701774743e-5,moral
CHN,1987,exchange,6,9809,-3.2121868367174042,-1.0305765385456852e-4,SOTU,3.208333110532423e-5,1,2113,-3.2121868367174042,-1.717627564242809e-5,UNGD,5.347221850887372e-6,economic
CHN,1987,funds,6,9809,-3.550574782736756,-1.1391426636875798e-4,SOTU,3.208333110532423e-5,4,2113,-3.550574782736756,-7.594284424583866e-5,UNGD,2.1388887403549487e-5,economic
CHN,1992,export,6,8458,-3.3202283191284883,-1.065239845078734e-4,SOTU,3.208333110532423e-5,1,1554,-3.3202283191284883,-1.7753997417978902e-5,UNGD,5.347221850887372e-6,economic
CHN,1992,human,6,8458,-4.269697449699962,-1.369861169982823e-4,SOTU,3.208333110532423e-5,3,1554,-4.269697449699962,-6.849305849914116e-5,UNGD,1.6041665552662113e-5,moral
CHN,1992,rate,6,8458,-3.6971782569286313,-1.1861779417244677e-4,SOTU,3.208333110532423e-5,3,1554,-3.6971782569286313,-5.930889708622338e-5,UNGD,1.6041665552662113e-5,economic
CHN,1997,financial,6,9678,-3.9920657131016823,-1.2807876606765354e-4,SOTU,3.208333110532423e-5,3,1091,-3.9920657131016823,-6.403938303382677e-5,UNGD,1.6041665552662113e-5,economic
CHN,1997,funds,6,9678,-3.550574782736756,-1.1391426636875798e-4,SOTU,3.208333110532423e-5,1,1091,-3.550574782736756,-1.8985711061459664e-5,UNGD,5.347221850887372e-6,economic
CHN,1997,war,6,9678,-4.265024544000569,-0.00013683619461750475,SOTU,3.208333110532423e-5,4,1091,-4.265024544000569,-9.122412974500317e-5,UNGD,2.1388887403549487e-5,security
CHN,2007,developed,6,10438,-3.8430301339411947,-1.2329720823497386e-4,SOTU,3.208333110532423e-5,3,1185,-3.8430301339411947,-6.164860411748693e-5,UNGD,1.6041665552662113e-5,economic
CHN,2007,poverty,6,10438,-3.951243718581427,-1.2676906050108046e-4,SOTU,3.208333110532423e-5,2,1185,-3.951243718581427,-4.225635350036016e-5,UNGD,1.0694443701774743e-5,economic
GHA,2008,growth,6,2854,-4.127134385045092,-2.2243306933870984e-4,SOTU,5.3895281468107466e-5,1,611,-4.127134385045092,-3.7072178223118304e-5,UNGD,8.982546911351244e-6,economic
GHA,2011,agriculture,6,2850,-3.4499875458315876,-1.8593804984405872e-4,SOTU,5.3895281468107466e-5,1,820,-3.4499875458315876,-3.098967497400979e-5,UNGD,8.982546911351244e-6,economic
GHA,2011,growth,6,2850,-4.127134385045092,-2.2243306933870984e-4,SOTU,5.3895281468107466e-5,1,820,-4.127134385045092,-3.7072178223118304e-5,UNGD,8.982546911351244e-6,economic
GHA,2011,infrastructure,6,2850,-3.258096538021482,-1.7559602996693427e-4,SOTU,5.3895281468107466e-5,2,820,-3.258096538021482,-5.853200998897809e-5,UNGD,1.7965093822702488e-5,economic
GHA,2011,women,6,2850,-3.7416300194994654,-2.0165620305044412e-4,SOTU,5.3895281468107466e-5,6,820,-3.7416300194994654,-2.0165620305044412e-4,UNGD,5.3895281468107466e-5,moral
GHA,2012,peace,6,2966,-4.396504653854535,-2.3695085579533457e-4,SOTU,5.3895281468107466e-5,10,898,-4.396504653854535,-3.9491809299222423e-4,UNGD,8.982546911351244e-5,security
GHA,2013,culture,6,5389,-3.1918471524802814,-1.7202550068610208e-4,SOTU,5.3895281468107466e-5,1,926,-3.1918471524802814,-2.8670916781017013e-5,UNGD,8.982546911351244e-6,moral
GHA,2013,democratic,6,5389,-4.028323461124307,-2.171076267818754e-4,SOTU,5.3895281468107466e-5,1,926,-4.028323461124307,-3.6184604463645896e-5,UNGD,8.982546911351244e-6,moral
GHA,2013,jobs,6,5389,-3.4965075614664802,-1.8844525918060203e-4,SOTU,5.3895281468107466e-5,4,926,-3.4965075614664802,-1.25630172787068e-4,UNGD,3.5930187645404975e-5,economic
GHA,2013,school,6,5389,-3.460513958818575,-1.8650537383484194e-4,SOTU,5.3895281468107466e-5,4,926,-3.460513958818575,-1.2433691588989462e-4,UNGD,3.5930187645404975e-5,economic
GHA,2014,capital,6,9801,-3.721669276936927,-2.005804132117237e-4,SOTU,5.3895281468107466e-5,1,1091,-3.721669276936927,-3.343006886862061e-5,UNGD,8.982546911351244e-6,economic
GHA,2014,markets,6,9801,-3.6971782569286313,-1.9926046279493553e-4,SOTU,5.3895281468107466e-5,1,1091,-3.6971782569286313,-3.3210077132489254e-5,UNGD,8.982546911351244e-6,economic
GHA,2014,rights,6,9801,-4.248495242049359,-2.2897384688616557e-4,SOTU,5.3895281468107466e-5,2,1091,-4.248495242049359,-7.632461562872185e-5,UNGD,1.7965093822702488e-5,moral
GHA,2015,women,6,8797,-3.7416300194994654,-2.0165620305044412e-4,SOTU,5.3895281468107466e-5,5,1131,-3.7416300194994654,-1.680468358753701e-4,UNGD,4.491273455675622e-5,moral
GHA,2016,employment,6,9976,-3.460513958818575,-1.8650537383484194e-4,SOTU,5.3895281468107466e-5,1,1574,-3.460513958818575,-3.1084228972473654e-5,UNGD,8.982546911351244e-6,economic
GHA,2017,life,6,2697,-4.255612709818223,-2.2935744481490867e-4,SOTU,5.3895281468107466e-5,2,631,-4.255612709818223,-7.645248160496955e-5,UNGD,1.7965093822702488e-5,moral
GHA,2017,school,6,2697,-3.460513958818575,-1.8650537383484194e-4,SOTU,5.3895281468107466e-5,2,631,-3.460513958818575,-6.216845794494731e-5,UNGD,1.7965093822702488e-5,economic
PHL,1970,danger,6,12668,-3.5115454388310208,-3.84347428376767e-5,SOTU,1.094525003511601e-5,1,773,-3.5115454388310208,-6.405790472946116e-6,UNGD,1.8242083391860018e-6,security
PHL,1971,markets,6,13494,-3.6971782569286313,-4.0466540446478255e-5,SOTU,1.094525003511601e-5,3,2390,-3.6971782569286313,-2.0233270223239128e-5,UNGD,5.472625017558005e-6,economic
PHL,1972,developing,6,15414,-4.102643365036796,-4.490445743523746e-5,SOTU,1.094525003511601e-5,8,1920,-4.102643365036796,-5.9872609913649945e-5,UNGD,1.4593666713488014e-5,economic
PHL,1972,environment,6,15414,-3.7689221617874726,-4.1251795423653845e-5,SOTU,1.094525003511601e-5,2,1920,-3.7689221617874726,-1.3750598474551282e-5,UNGD,3.6484166783720036e-6,environmental
PHL,1972,family,6,15414,-3.5742165457937967,-3.9120693773361776e-5,SOTU,1.094525003511601e-5,2,1920,-3.5742165457937967,-1.304023125778726e-5,UNGD,3.6484166783720036e-6,moral
PHL,1972,poor,6,15414,-3.7689221617874726,-4.1251795423653845e-5,SOTU,1.094525003511601e-5,4,1920,-3.7689221617874726,-2.7501196949102565e-5,UNGD,7.296833356744007e-6,economic
PHL,1972,revolution,6,15414,-3.120895416507997,-3.415898066712755e-5,SOTU,1.094525003511601e-5,1,1920,-3.120895416507997,-5.693163444521258e-6,UNGD,1.8242083391860018e-6,moral
PHL,1973,communist,6,5004,-2.8810693652338513,-3.153402457099747e-5,SOTU,1.094525003511601e-5,1,2073,-2.8810693652338513,-5.2556707618329125e-6,UNGD,1.8242083391860018e-6,moral
PHL,1973,funds,6,5004,-3.550574782736756,-3.88619287654315e-5,SOTU,1.094525003511601e-5,1,2073,-3.550574782736756,-6.4769881275719164e-6,UNGD,1.8242083391860018e-6,economic
PHL,1973,growth,6,5004,-4.127134385045092,-4.5172517772843284e-5,SOTU,1.094525003511601e-5,3,2073,-4.127134385045092,-2.2586258886421642e-5,UNGD,5.472625017558005e-6,economic
